id,hash,base,type,path,format,name,description,source,source_type,source_api_response,trigger_phrases,config,created_at,updated_at,file_size
3ed59fc0-6538-4910-8e63-be7c07266d09,blake3:ecfbe38eb548c13747a8b23449068eecc4cbde38038babade3be0d953407f7be,sd-1,ip_adapter,sd-1/ip_adapter/Face Reference (IP Adapter Plus Face).safetensors,checkpoint,Face Reference (IP Adapter Plus Face),"References images with a higher degree of precision, adapted for faces",https://huggingface.co/InvokeAI/ip_adapter_plus_face_sd15/resolve/main/ip-adapter-plus-face_sd15.safetensors,url,,,"{""key"":""3ed59fc0-6538-4910-8e63-be7c07266d09"",""hash"":""blake3:ecfbe38eb548c13747a8b23449068eecc4cbde38038babade3be0d953407f7be"",""path"":""sd-1/ip_adapter/Face Reference (IP Adapter Plus Face).safetensors"",""file_size"":98183288,""name"":""Face Reference (IP Adapter Plus Face)"",""type"":""ip_adapter"",""format"":""checkpoint"",""base"":""sd-1"",""source"":""https://huggingface.co/InvokeAI/ip_adapter_plus_face_sd15/resolve/main/ip-adapter-plus-face_sd15.safetensors"",""source_type"":""url"",""description"":""References images with a higher degree of precision, adapted for faces"",""source_api_response"":null,""cover_image"":null,""submodels"":null,""usage_info"":null}",2025-07-18 00:29:11.226,2025-07-18 00:29:11.226,98183288
bb5c3acd-a8eb-47ed-9f0f-a5c579f2795b,blake3:fd451702a8af78518537a4232d9e4bed5ee295da54d4a5204299c626dd4e9a88,sd-1,ip_adapter,sd-1/ip_adapter/Precise Reference (IP Adapter Plus).safetensors,checkpoint,Precise Reference (IP Adapter Plus),References images with a higher degree of precision.,https://huggingface.co/InvokeAI/ip_adapter_plus_sd15/resolve/main/ip-adapter-plus_sd15.safetensors,url,,,"{""key"":""bb5c3acd-a8eb-47ed-9f0f-a5c579f2795b"",""hash"":""blake3:fd451702a8af78518537a4232d9e4bed5ee295da54d4a5204299c626dd4e9a88"",""path"":""sd-1/ip_adapter/Precise Reference (IP Adapter Plus).safetensors"",""file_size"":98183288,""name"":""Precise Reference (IP Adapter Plus)"",""type"":""ip_adapter"",""format"":""checkpoint"",""base"":""sd-1"",""source"":""https://huggingface.co/InvokeAI/ip_adapter_plus_sd15/resolve/main/ip-adapter-plus_sd15.safetensors"",""source_type"":""url"",""description"":""References images with a higher degree of precision."",""source_api_response"":null,""cover_image"":null,""submodels"":null,""usage_info"":null}",2025-07-18 00:29:19.906,2025-07-18 00:29:19.906,98183288
1895e3f9-583a-44b7-8c3f-7ed9d84a4cc6,blake3:7f0a43a48969f0e17963995676df5dab9849bf1051a50c24685348f5a8960f33,sd-1,ip_adapter,sd-1/ip_adapter/Standard Reference (IP Adapter).safetensors,checkpoint,Standard Reference (IP Adapter),References images with a more generalized/looser degree of precision.,https://huggingface.co/InvokeAI/ip_adapter_sd15/resolve/main/ip-adapter_sd15.safetensors,url,,,"{""key"":""1895e3f9-583a-44b7-8c3f-7ed9d84a4cc6"",""hash"":""blake3:7f0a43a48969f0e17963995676df5dab9849bf1051a50c24685348f5a8960f33"",""path"":""sd-1/ip_adapter/Standard Reference (IP Adapter).safetensors"",""file_size"":44642768,""name"":""Standard Reference (IP Adapter)"",""type"":""ip_adapter"",""format"":""checkpoint"",""base"":""sd-1"",""source"":""https://huggingface.co/InvokeAI/ip_adapter_sd15/resolve/main/ip-adapter_sd15.safetensors"",""source_type"":""url"",""description"":""References images with a more generalized/looser degree of precision."",""source_api_response"":null,""cover_image"":null,""submodels"":null,""usage_info"":null}",2025-07-18 00:29:37.661,2025-07-18 00:29:37.661,44642768
e70ab8d3-316e-488b-93db-5c020e80e57b,blake3:f46603f259744d675b99a21608e703e3361542d6cfc9f9cd37d5bfa9a36baf51,any,spandrel_image_to_image,any/spandrel_image_to_image/SwinIR - realSR_BSRGAN_DFOWMFC_s64w8_SwinIR-L_x4_GAN.pth,checkpoint,SwinIR - realSR_BSRGAN_DFOWMFC_s64w8_SwinIR-L_x4_GAN,A SwinIR 4x upscaling model.,https://github.com/JingyunLiang/SwinIR/releases/download/v0.0/003_realSR_BSRGAN_DFOWMFC_s64w8_SwinIR-L_x4_GAN-with-dict-keys-params-and-params_ema.pth,url,,,"{""key"":""e70ab8d3-316e-488b-93db-5c020e80e57b"",""hash"":""blake3:f46603f259744d675b99a21608e703e3361542d6cfc9f9cd37d5bfa9a36baf51"",""path"":""any/spandrel_image_to_image/SwinIR - realSR_BSRGAN_DFOWMFC_s64w8_SwinIR-L_x4_GAN.pth"",""file_size"":284951549,""name"":""SwinIR - realSR_BSRGAN_DFOWMFC_s64w8_SwinIR-L_x4_GAN"",""type"":""spandrel_image_to_image"",""format"":""checkpoint"",""base"":""any"",""source"":""https://github.com/JingyunLiang/SwinIR/releases/download/v0.0/003_realSR_BSRGAN_DFOWMFC_s64w8_SwinIR-L_x4_GAN-with-dict-keys-params-and-params_ema.pth"",""source_type"":""url"",""description"":""A SwinIR 4x upscaling model."",""source_api_response"":null,""cover_image"":null,""submodels"":null,""usage_info"":null}",2025-07-18 00:29:38.844,2025-07-18 00:29:38.844,284951549
b59b58dd-7a0e-4c1f-9238-6b4b0855da0e,blake3:ae0f0494d85ea10455bf03d8b6b72c12656fa4cb77d46fc82c7836741379dd7c,sd-1,controlnet,sd-1/controlnet/Soft Edge Detection (softedge),diffusers,Soft Edge Detection (softedge),Uses a soft edge detection map to control composition.,lllyasviel/control_v11p_sd15_softedge,hf_repo_id,"{""id"": ""lllyasviel/control_v11p_sd15_softedge"", ""author"": ""lllyasviel"", ""sha"": ""b5bcad0c48e9b12f091968cf5eadbb89402d6bc9"", ""last_modified"": ""2023-05-04 18:50:55+00:00"", ""created_at"": ""2023-04-14 19:24:54+00:00"", ""private"": false, ""gated"": false, ""disabled"": false, ""downloads"": 10699, ""downloads_all_time"": null, ""likes"": 20, ""library_name"": ""diffusers"", ""gguf"": null, ""inference"": null, ""inference_provider_mapping"": null, ""tags"": [""diffusers"", ""safetensors"", ""art"", ""controlnet"", ""stable-diffusion"", ""controlnet-v1-1"", ""image-to-image"", ""arxiv:2302.05543"", ""base_model:runwayml/stable-diffusion-v1-5"", ""base_model:adapter:runwayml/stable-diffusion-v1-5"", ""license:openrail"", ""region:us""], ""pipeline_tag"": ""image-to-image"", ""mask_token"": null, ""trending_score"": null, ""card_data"": ""base_model: runwayml/stable-diffusion-v1-5\nlicense: openrail\ntags:\n- art\n- controlnet\n- stable-diffusion\n- controlnet-v1-1\n- image-to-image\nduplicated_from: ControlNet-1-1-preview/control_v11p_sd15_softedge"", ""widget_data"": null, ""model_index"": null, ""config"": {}, ""transformers_info"": null, ""siblings"": [""RepoSibling(rfilename='.gitattributes', size=1477, blob_id='c7d9f3332a950355d5a77d85000f05e6f45435ea', lfs=None)"", ""RepoSibling(rfilename='README.md', size=16765, blob_id='043882ba826ded45c41ec21de9b31ddb60d7b079', lfs=None)"", ""RepoSibling(rfilename='config.json', size=999, blob_id='b8a705415a6f14be94128358774f81f2758db8c3', lfs=None)"", ""RepoSibling(rfilename='control_net_soft_edge.py', size=1499, blob_id='2255a04b00522b5a08a62c422ed38a3f7d7feee7', lfs=None)"", ""RepoSibling(rfilename='diffusion_pytorch_model.bin', size=1445254969, blob_id='daad27e506d19822b9051ba7edabe27b4861e35b', lfs=BlobLfsInfo(size=1445254969, sha256='5ac6f4c398780b71a0a77a6ae891271606f359caf04d21f475a22866647dbb00', pointer_size=135))"", ""RepoSibling(rfilename='diffusion_pytorch_model.fp16.bin', size=722698343, blob_id='a6fc6dc47d79af72f6e11aa9de685dd83b15044f', lfs=BlobLfsInfo(size=722698343, sha256='fd1da70d842e09deb8c65daa4c70e3c7e3e42d75f6e739650076ee54b67a041b', pointer_size=134))"", ""RepoSibling(rfilename='diffusion_pytorch_model.fp16.safetensors', size=722598642, blob_id='d521b0bb28a5207036e64f8b112cb1c506665848', lfs=BlobLfsInfo(size=722598642, sha256='8d85c42195534f6cb2c8c194630446d5fee754b0cfd1aef46c900bd6c38974b3', pointer_size=134))"", ""RepoSibling(rfilename='diffusion_pytorch_model.safetensors', size=1445157124, blob_id='ff1931f7885b2b337f335fa8d82591b6b42bb448', lfs=BlobLfsInfo(size=1445157124, sha256='5d1b47a80e58fb8be102efbb574068afde3f2a7d0d72d96f70fa67f1ea9f72a9', pointer_size=135))"", ""RepoSibling(rfilename='images/control.png', size=16293, blob_id='981ac8c7703cbe7f0a7ea8b5166d51994ddb83b8', lfs=None)"", ""RepoSibling(rfilename='images/image_out.png', size=615685, blob_id='0922e79ce91165b6955a2891a71bacacee793f40', lfs=None)"", ""RepoSibling(rfilename='images/input.png', size=51991, blob_id='95c1390d03bd780eb4e48bfe9698b4d6e92c3251', lfs=None)"", ""RepoSibling(rfilename='sd.png', size=59531, blob_id='2eb3a8567e5278cae0d7a29e65e965d09cba4797', lfs=None)""], ""spaces"": [""hysts/ControlNet-v1-1"", ""r3gm/DiffuseCraft"", ""John6666/DiffuseCraftMod"", ""John6666/votepurchase-multiple-model"", ""DMTuit/Diffusion-API"", ""Menyu/DiffuseCraftMod"", ""bobber/DiffuseCraft"", ""kevinwang676/ControlNet-with-GPT-4"", ""TheNetherWatcher/Vid2Vid-using-Text-prompt"", ""smartfeed/image2image"", ""willgibs/ControlNet-v1-1"", ""Yabo/ControlVideo"", ""RobLi/ControlNet-v1-1"", ""barani/ControlNet"", ""cyberoleg/b2719240e190e2a649150d94db50be82838efeb0"", ""YEsssssssssssir/AIgen"", ""adorp/ControlNet-v1-1-duplicate"", ""flatindo/generate2"", ""flatindo/Image-Diffusion-WebUI"", ""terrapretapermaculture/ControlNet-v1-1-B"", ""John6666/testvp"", ""jordandotzel/ControlNet-v1-1"", ""VCHENZIJIA/Stable-Diffusion-ControlNet-WebUI"", ""bastibond/ControlNet-v1-1"", ""licasexko/ControlNet-v1-1"", ""serhatderya/ControlNet-v1-1-scribble"", ""xawery/ControlNet-v1-1"", ""imjunaidafzal/ControlNet-v1-1"", ""rishavraina/ControlNet-v1-1"", ""dddddahling/ControlNet-v1-1"", ""xing2024/ControlNet-v1-1"", ""wesbuskirk/create"", ""777Andy777/ControlNet-v1-1"", ""wimvanhenden/ControlNet-v1-1"", ""selozk/ControlNet-v1-1"", ""imSaharukh/ControlNet-v1-1"", ""Voltxs/ControlNet-v1-1"", ""pauline0928/ControlNet-v1-12"", ""naderasadi/DesignGenie"", ""grahamstanes/ControlNet-v1-1"", ""ashtarirasool/ControlNet-v1-1"", ""esaberian/ControlNet-v1-1"", ""pastaandnoodles/ControlNet-v1-1"", ""isaacespina/ControlNet-v1-1"", ""HarshitRaheja/ControlNet-v1-1"", ""gustOfWind/ControlNet-v1-1"", ""Amjadd/ControlNet-v1-1"", ""yonghenglh6/kiu5"", ""BurdaComplete/ControlNet-v1-1"", ""usefmahmud/ControlNet-v1-1"", ""ericdins/ControlNet-v1-1"", ""DmitrMakeev/Diffusion-API"", ""Andyrasika/ControlNet-v1-1"", ""ran8866/lllyasviel-control_v11p_sd15_softedge"", ""qdqwefvcx/ControlNet-v1-1"", ""vakilrathod67/ControlNet"", ""atryash/ControlNet-v1-1"", ""lmitev/ControlNet-v1-1"", ""FIT2125/ControlNet-v1-1"", ""kokuma/controlnet"", ""papakabeta/ControlNet-v1-1"", ""nej-dot/ControlNet-v1-1"", ""manals/lllyasviel-control_v11p_sd15_softedge"", ""Meaowangxi/FilterPrompt-demo"", ""terrapretapermaculture/ControlNet-v1-1"", ""Raiden223145/ControlNet"", ""guriko/Generate-Image"", ""guriko/ControlNet"", ""t-montes/ControlNet-v1-1"", ""uesmhe/oreonet"", ""david837/ControlNet-v1-1"", ""mckeeboards/ControlNet-v1-1"", ""waloneai/ControlNet-v1-1"", ""jchwenger/ControlNet-v1-1"", ""terrapretapermaculture/ControlNet-v1-1-D"", ""um235/diffusion"", ""baiapps/hestior"", ""mariarivaille/Diffusion_Models_Course_Space"", ""akaUNik/diff_models_hw6"", ""eienmojiki/DiffuseCraftMod"", ""ibraetcd/ai-fabric-refit"", ""kartikvij/ControlNet-v1-1"", ""jingyangcarl/matgen"", ""Madmaxxxx/ControlNet-v1-1"", ""John6666/DiffuseCraftDetailfixTest""], ""safetensors"": null, ""security_repo_status"": null, ""xet_enabled"": null, ""lastModified"": ""2023-05-04 18:50:55+00:00"", ""cardData"": ""base_model: runwayml/stable-diffusion-v1-5\nlicense: openrail\ntags:\n- art\n- controlnet\n- stable-diffusion\n- controlnet-v1-1\n- image-to-image\nduplicated_from: ControlNet-1-1-preview/control_v11p_sd15_softedge"", ""transformersInfo"": null, ""_id"": ""6439a88611e9481b75e43623"", ""modelId"": ""lllyasviel/control_v11p_sd15_softedge"", ""usedStorage"": 4335709078}",,"{""key"":""b59b58dd-7a0e-4c1f-9238-6b4b0855da0e"",""hash"":""blake3:ae0f0494d85ea10455bf03d8b6b72c12656fa4cb77d46fc82c7836741379dd7c"",""path"":""sd-1/controlnet/Soft Edge Detection (softedge)"",""file_size"":722599641,""name"":""Soft Edge Detection (softedge)"",""type"":""controlnet"",""format"":""diffusers"",""base"":""sd-1"",""source"":""lllyasviel/control_v11p_sd15_softedge"",""source_type"":""hf_repo_id"",""description"":""Uses a soft edge detection map to control composition."",""source_api_response"":""{\""id\"": \""lllyasviel/control_v11p_sd15_softedge\"", \""author\"": \""lllyasviel\"", \""sha\"": \""b5bcad0c48e9b12f091968cf5eadbb89402d6bc9\"", \""last_modified\"": \""2023-05-04 18:50:55+00:00\"", \""created_at\"": \""2023-04-14 19:24:54+00:00\"", \""private\"": false, \""gated\"": false, \""disabled\"": false, \""downloads\"": 10699, \""downloads_all_time\"": null, \""likes\"": 20, \""library_name\"": \""diffusers\"", \""gguf\"": null, \""inference\"": null, \""inference_provider_mapping\"": null, \""tags\"": [\""diffusers\"", \""safetensors\"", \""art\"", \""controlnet\"", \""stable-diffusion\"", \""controlnet-v1-1\"", \""image-to-image\"", \""arxiv:2302.05543\"", \""base_model:runwayml/stable-diffusion-v1-5\"", \""base_model:adapter:runwayml/stable-diffusion-v1-5\"", \""license:openrail\"", \""region:us\""], \""pipeline_tag\"": \""image-to-image\"", \""mask_token\"": null, \""trending_score\"": null, \""card_data\"": \""base_model: runwayml/stable-diffusion-v1-5\\nlicense: openrail\\ntags:\\n- art\\n- controlnet\\n- stable-diffusion\\n- controlnet-v1-1\\n- image-to-image\\nduplicated_from: ControlNet-1-1-preview/control_v11p_sd15_softedge\"", \""widget_data\"": null, \""model_index\"": null, \""config\"": {}, \""transformers_info\"": null, \""siblings\"": [\""RepoSibling(rfilename='.gitattributes', size=1477, blob_id='c7d9f3332a950355d5a77d85000f05e6f45435ea', lfs=None)\"", \""RepoSibling(rfilename='README.md', size=16765, blob_id='043882ba826ded45c41ec21de9b31ddb60d7b079', lfs=None)\"", \""RepoSibling(rfilename='config.json', size=999, blob_id='b8a705415a6f14be94128358774f81f2758db8c3', lfs=None)\"", \""RepoSibling(rfilename='control_net_soft_edge.py', size=1499, blob_id='2255a04b00522b5a08a62c422ed38a3f7d7feee7', lfs=None)\"", \""RepoSibling(rfilename='diffusion_pytorch_model.bin', size=1445254969, blob_id='daad27e506d19822b9051ba7edabe27b4861e35b', lfs=BlobLfsInfo(size=1445254969, sha256='5ac6f4c398780b71a0a77a6ae891271606f359caf04d21f475a22866647dbb00', pointer_size=135))\"", \""RepoSibling(rfilename='diffusion_pytorch_model.fp16.bin', size=722698343, blob_id='a6fc6dc47d79af72f6e11aa9de685dd83b15044f', lfs=BlobLfsInfo(size=722698343, sha256='fd1da70d842e09deb8c65daa4c70e3c7e3e42d75f6e739650076ee54b67a041b', pointer_size=134))\"", \""RepoSibling(rfilename='diffusion_pytorch_model.fp16.safetensors', size=722598642, blob_id='d521b0bb28a5207036e64f8b112cb1c506665848', lfs=BlobLfsInfo(size=722598642, sha256='8d85c42195534f6cb2c8c194630446d5fee754b0cfd1aef46c900bd6c38974b3', pointer_size=134))\"", \""RepoSibling(rfilename='diffusion_pytorch_model.safetensors', size=1445157124, blob_id='ff1931f7885b2b337f335fa8d82591b6b42bb448', lfs=BlobLfsInfo(size=1445157124, sha256='5d1b47a80e58fb8be102efbb574068afde3f2a7d0d72d96f70fa67f1ea9f72a9', pointer_size=135))\"", \""RepoSibling(rfilename='images/control.png', size=16293, blob_id='981ac8c7703cbe7f0a7ea8b5166d51994ddb83b8', lfs=None)\"", \""RepoSibling(rfilename='images/image_out.png', size=615685, blob_id='0922e79ce91165b6955a2891a71bacacee793f40', lfs=None)\"", \""RepoSibling(rfilename='images/input.png', size=51991, blob_id='95c1390d03bd780eb4e48bfe9698b4d6e92c3251', lfs=None)\"", \""RepoSibling(rfilename='sd.png', size=59531, blob_id='2eb3a8567e5278cae0d7a29e65e965d09cba4797', lfs=None)\""], \""spaces\"": [\""hysts/ControlNet-v1-1\"", \""r3gm/DiffuseCraft\"", \""John6666/DiffuseCraftMod\"", \""John6666/votepurchase-multiple-model\"", \""DMTuit/Diffusion-API\"", \""Menyu/DiffuseCraftMod\"", \""bobber/DiffuseCraft\"", \""kevinwang676/ControlNet-with-GPT-4\"", \""TheNetherWatcher/Vid2Vid-using-Text-prompt\"", \""smartfeed/image2image\"", \""willgibs/ControlNet-v1-1\"", \""Yabo/ControlVideo\"", \""RobLi/ControlNet-v1-1\"", \""barani/ControlNet\"", \""cyberoleg/b2719240e190e2a649150d94db50be82838efeb0\"", \""YEsssssssssssir/AIgen\"", \""adorp/ControlNet-v1-1-duplicate\"", \""flatindo/generate2\"", \""flatindo/Image-Diffusion-WebUI\"", \""terrapretapermaculture/ControlNet-v1-1-B\"", \""John6666/testvp\"", \""jordandotzel/ControlNet-v1-1\"", \""VCHENZIJIA/Stable-Diffusion-ControlNet-WebUI\"", \""bastibond/ControlNet-v1-1\"", \""licasexko/ControlNet-v1-1\"", \""serhatderya/ControlNet-v1-1-scribble\"", \""xawery/ControlNet-v1-1\"", \""imjunaidafzal/ControlNet-v1-1\"", \""rishavraina/ControlNet-v1-1\"", \""dddddahling/ControlNet-v1-1\"", \""xing2024/ControlNet-v1-1\"", \""wesbuskirk/create\"", \""777Andy777/ControlNet-v1-1\"", \""wimvanhenden/ControlNet-v1-1\"", \""selozk/ControlNet-v1-1\"", \""imSaharukh/ControlNet-v1-1\"", \""Voltxs/ControlNet-v1-1\"", \""pauline0928/ControlNet-v1-12\"", \""naderasadi/DesignGenie\"", \""grahamstanes/ControlNet-v1-1\"", \""ashtarirasool/ControlNet-v1-1\"", \""esaberian/ControlNet-v1-1\"", \""pastaandnoodles/ControlNet-v1-1\"", \""isaacespina/ControlNet-v1-1\"", \""HarshitRaheja/ControlNet-v1-1\"", \""gustOfWind/ControlNet-v1-1\"", \""Amjadd/ControlNet-v1-1\"", \""yonghenglh6/kiu5\"", \""BurdaComplete/ControlNet-v1-1\"", \""usefmahmud/ControlNet-v1-1\"", \""ericdins/ControlNet-v1-1\"", \""DmitrMakeev/Diffusion-API\"", \""Andyrasika/ControlNet-v1-1\"", \""ran8866/lllyasviel-control_v11p_sd15_softedge\"", \""qdqwefvcx/ControlNet-v1-1\"", \""vakilrathod67/ControlNet\"", \""atryash/ControlNet-v1-1\"", \""lmitev/ControlNet-v1-1\"", \""FIT2125/ControlNet-v1-1\"", \""kokuma/controlnet\"", \""papakabeta/ControlNet-v1-1\"", \""nej-dot/ControlNet-v1-1\"", \""manals/lllyasviel-control_v11p_sd15_softedge\"", \""Meaowangxi/FilterPrompt-demo\"", \""terrapretapermaculture/ControlNet-v1-1\"", \""Raiden223145/ControlNet\"", \""guriko/Generate-Image\"", \""guriko/ControlNet\"", \""t-montes/ControlNet-v1-1\"", \""uesmhe/oreonet\"", \""david837/ControlNet-v1-1\"", \""mckeeboards/ControlNet-v1-1\"", \""waloneai/ControlNet-v1-1\"", \""jchwenger/ControlNet-v1-1\"", \""terrapretapermaculture/ControlNet-v1-1-D\"", \""um235/diffusion\"", \""baiapps/hestior\"", \""mariarivaille/Diffusion_Models_Course_Space\"", \""akaUNik/diff_models_hw6\"", \""eienmojiki/DiffuseCraftMod\"", \""ibraetcd/ai-fabric-refit\"", \""kartikvij/ControlNet-v1-1\"", \""jingyangcarl/matgen\"", \""Madmaxxxx/ControlNet-v1-1\"", \""John6666/DiffuseCraftDetailfixTest\""], \""safetensors\"": null, \""security_repo_status\"": null, \""xet_enabled\"": null, \""lastModified\"": \""2023-05-04 18:50:55+00:00\"", \""cardData\"": \""base_model: runwayml/stable-diffusion-v1-5\\nlicense: openrail\\ntags:\\n- art\\n- controlnet\\n- stable-diffusion\\n- controlnet-v1-1\\n- image-to-image\\nduplicated_from: ControlNet-1-1-preview/control_v11p_sd15_softedge\"", \""transformersInfo\"": null, \""_id\"": \""6439a88611e9481b75e43623\"", \""modelId\"": \""lllyasviel/control_v11p_sd15_softedge\"", \""usedStorage\"": 4335709078}"",""cover_image"":null,""submodels"":null,""usage_info"":null,""default_settings"":{""preprocessor"":""hed_image_processor""},""repo_variant"":""fp16""}",2025-07-18 00:31:13.209,2025-07-18 00:31:13.209,722599641
e87cc2b2-e109-4e94-9345-caf0f719f267,blake3:edc4d4ca619f612417fc4b463b3b2864e42e8cc5f291835e1312f2a6c8923507,sd-1,embedding,sd-1/embedding/EasyNegative.safetensors,embedding_file,EasyNegative,A textual inversion to use in the negative prompt to reduce bad anatomy,https://huggingface.co/embed/EasyNegative/resolve/main/EasyNegative.safetensors,url,,,"{""key"":""e87cc2b2-e109-4e94-9345-caf0f719f267"",""hash"":""blake3:edc4d4ca619f612417fc4b463b3b2864e42e8cc5f291835e1312f2a6c8923507"",""path"":""sd-1/embedding/EasyNegative.safetensors"",""file_size"":24655,""name"":""EasyNegative"",""type"":""embedding"",""format"":""embedding_file"",""base"":""sd-1"",""source"":""https://huggingface.co/embed/EasyNegative/resolve/main/EasyNegative.safetensors"",""source_type"":""url"",""description"":""A textual inversion to use in the negative prompt to reduce bad anatomy"",""source_api_response"":null,""cover_image"":null,""submodels"":null,""usage_info"":null}",2025-07-18 00:31:13.657,2025-07-18 00:31:13.657,24655
